#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  MP: http://purl.obolibrary.org/obo/MP_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/ukbiobank.sssom.tsv
#mapping_set_description: UK Biobank phenotype mappings to EFO
#subject_type: rdfs literal
#subject_source: https://github.com/EBISPOT/EFO-UKB-mappings
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Epilepsy	disease	skos:closeMatch	EFO:0000474	semapv:ManualMappingCuration	efo	2019-04-26
Erosion and ectropion of cervix uteri	disease	skos:closeMatch	EFO:1000862	semapv:ManualMappingCuration	efo	2019-04-26
Erysipeloid	disease	skos:closeMatch	EFO:1000928	semapv:ManualMappingCuration	efo	2019-04-26
Erythema multiforme	disease	skos:closeMatch	EFO:1000694	semapv:ManualMappingCuration	efo	2019-04-26
Erythema nodosum	phenotype	skos:closeMatch	HP:0012219	semapv:ManualMappingCuration	efo	2019-04-26
Essential primary hypertension	disease	skos:closeMatch	EFO:1002032	semapv:ManualMappingCuration	efo	2019-04-26
Ever depressed for a whole week	measurement	skos:closeMatch	EFO:0007704	semapv:ManualMappingCuration	efo	2019-04-26
Ever had hysterectomy (womb removed)	experimental process	skos:closeMatch	EFO:0003881	semapv:ManualMappingCuration	efo	2019-04-26
Ever highly irritable/argumentative for 2 days	measurement	skos:closeMatch	EFO:0009594	semapv:ManualMappingCuration	efo	2019-04-26
Ever manic/hyper for 2 days	measurement	skos:closeMatch	EFO:0007705	semapv:ManualMappingCuration	efo	2019-04-26
Ever unenthusiastic/disinterested for a whole week	measurement	skos:closeMatch	EFO:0007006	semapv:ManualMappingCuration	efo	2019-04-26
Ever used hormone-replacement therapy (HRT)	experimental process	skos:closeMatch	EFO:0003961	semapv:ManualMappingCuration	efo	2019-04-26
Examination and observation for other reasons	experimental process	skos:closeMatch	EFO:0009517	semapv:ManualMappingCuration	efo	2019-04-26
Excessive vomiting in pregnancy	disease	skos:closeMatch	EFO:1000971	semapv:ManualMappingCuration	efo	2019-04-26
Exfoliative dermatitis	disease	skos:closeMatch	EFO:0009456	semapv:ManualMappingCuration	efo	2019-04-26
Exposure to tobacco smoke at home	measurement	skos:closeMatch	EFO:0008361	semapv:ManualMappingCuration	efo	2019-04-26
Exposure to tobacco smoke outside home	measurement	skos:closeMatch	EFO:0008361	semapv:ManualMappingCuration	efo	2019-04-26
Facial nerve disorders	disease	skos:closeMatch	EFO:1002051	semapv:ManualMappingCuration	efo	2019-04-26
Facial pains for 3+ months	phenotype	skos:closeMatch	EFO:0009625	semapv:ManualMappingCuration	efo	2019-04-26
Faecal incontinence	disease	skos:closeMatch	EFO:0009523	semapv:ManualMappingCuration	efo	2019-04-26
Failure and rejection of transplanted organs and tissues	measurement	skos:closeMatch	EFO:0005198	semapv:ManualMappingCuration	efo	2019-04-26
Falls in the last year	factor	skos:closeMatch	EFO:0009631	semapv:ManualMappingCuration	efo	2019-04-26
False labour	phenotype	skos:closeMatch	EFO:0009639	semapv:ManualMappingCuration	efo	2019-04-26
Family history of malignant neoplasm	factor	skos:closeMatch	EFO:0009640	semapv:ManualMappingCuration	efo	2019-04-26
Family history of other conditions	factor	skos:closeMatch	EFO:0000493	semapv:ManualMappingCuration	efo	2019-04-26
Family relationship satisfaction	measurement	skos:closeMatch	EFO:0004424	semapv:ManualMappingCuration	efo	2019-04-26
Family relationship satisfaction	measurement	skos:closeMatch	EFO:0007869	semapv:ManualMappingCuration	efo	2019-04-26
Father's age at death	measurement	skos:closeMatch	EFO:0009712	semapv:ManualMappingCuration	efo	2019-04-26
Fed-up feelings	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Female genital prolapse	disease	skos:closeMatch	EFO:1001864	semapv:ManualMappingCuration	efo	2019-04-26
Female infertility	disease	skos:closeMatch	EFO:0008560	semapv:ManualMappingCuration	efo	2019-04-26
Femoral hernia	disease	skos:closeMatch	EFO:1001791	semapv:ManualMappingCuration	efo	2019-04-26
Fever of unknown origin	phenotype	skos:closeMatch	EFO:0003952	semapv:ManualMappingCuration	efo	2019-04-26
Fibroblastic disorders	disease	skos:closeMatch	EFO:0009432	semapv:ManualMappingCuration	efo	2019-04-26
Fibrosis and cirrhosis of liver	disease	skos:closeMatch	EFO:0001422	semapv:ManualMappingCuration	efo	2019-04-26
Financial situation satisfaction	measurement	skos:closeMatch	EFO:0009726	semapv:ManualMappingCuration	efo	2019-04-26
Fissure and fistula of anal and rectal regions	phenotype	skos:closeMatch	HP:0012390	semapv:ManualMappingCuration	efo	2019-04-26
Fistulae involving female genital tract	disease	skos:closeMatch	EFO:0009524	semapv:ManualMappingCuration	efo	2019-04-26
Fitting and adjustment of external prosthetic device	factor	skos:closeMatch	EFO:0009786	semapv:ManualMappingCuration	efo	2019-04-26
Fitting and adjustment of other devices	factor	skos:closeMatch	EFO:0009786	semapv:ManualMappingCuration	efo	2019-04-26
Flatulence and related conditions	disease	skos:closeMatch	EFO:0009669	semapv:ManualMappingCuration	efo	2019-04-26
Fluid intelligence score	biological process	skos:closeMatch	EFO:0004337	semapv:ManualMappingCuration	efo	2019-04-26
Follicular [nodular] non-Hodgkin's lymphoma	disease	skos:closeMatch	EFO:1000211	semapv:ManualMappingCuration	efo	2019-04-26
Follicular cysts of skin and subcutaneous tissue	disease	skos:closeMatch	EFO:1001329	semapv:ManualMappingCuration	efo	2019-04-26
Follow-up care involving plastic surgery	experimental process	skos:closeMatch	EFO:0009642	semapv:ManualMappingCuration	efo	2019-04-26
Follow-up examination after treatment for conditions other than malignant neoplasms	experimental process	skos:closeMatch	EFO:0009642	semapv:ManualMappingCuration	efo	2019-04-26
Follow-up examination after treatment for malignant neoplasm	experimental process	skos:closeMatch	EFO:0009642	semapv:ManualMappingCuration	efo	2019-04-26
Forced expiratory volume in 1-second (FEV1)	measurement	skos:closeMatch	EFO:0004314	semapv:ManualMappingCuration	efo	2019-04-26
Forced vital capacity (FVC)	measurement	skos:closeMatch	EFO:0004312	semapv:ManualMappingCuration	efo	2019-04-26
Foreign body in alimentary tract	factor	skos:closeMatch	EFO:0009526	semapv:ManualMappingCuration	efo	2019-04-26
Foreign body in ear	factor	skos:closeMatch	EFO:0009525	semapv:ManualMappingCuration	efo	2019-04-26
Foreign body in respiratory tract	factor	skos:closeMatch	EFO:0009525	semapv:ManualMappingCuration	efo	2019-04-26
Fracture at wrist and hand level	disease	skos:closeMatch	EFO:0009515	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of femur	disease	skos:closeMatch	EFO:0008553	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of forearm	disease	skos:closeMatch	EFO:0003931	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of lower limb level unspecified	disease	skos:closeMatch	EFO:0009512	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of lumbar spine and pelvis	disease	skos:closeMatch	EFO:0003902	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of neck	disease	skos:closeMatch	EFO:0003902	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of shoulder and upper arm	disease	skos:closeMatch	EFO:0003931	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of skull and facial bones	disease	skos:closeMatch	EFO:1001425	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of spine level unspecified	disease	skos:closeMatch	EFO:0003902	semapv:ManualMappingCuration	efo	2019-04-26
Fracture of upper limb level unspecified	disease	skos:closeMatch	EFO:0009514	semapv:ManualMappingCuration	efo	2019-04-26
Fracture resulting from simple fall	disease	skos:closeMatch	EFO:0003931	semapv:ManualMappingCuration	efo	2019-04-26
Fractured/broken bones in last 5 years	disease	skos:closeMatch	EFO:0003931	semapv:ManualMappingCuration	efo	2019-04-26
Fractures involving multiple body regions	disease	skos:closeMatch	EFO:0009513	semapv:ManualMappingCuration	efo	2019-04-26
Frequency of depressed mood in last 2 weeks	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Frequency of tiredness / lethargy in last 2 weeks	measurement	skos:closeMatch	EFO:0007946	semapv:ManualMappingCuration	efo	2019-04-26
Frequency of unenthusiasm / disinterest in last 2 weeks	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Friendships satisfaction	measurement	skos:closeMatch	EFO:0009725	semapv:ManualMappingCuration	efo	2019-04-26
Frostbite involving multiple body regions and unspecified frostbite	disease	skos:closeMatch	EFO:0009527	semapv:ManualMappingCuration	efo	2019-04-26
Functional disorders of polymorphonuclear neutrophils	disease	skos:closeMatch	ORPHA:183681	semapv:ManualMappingCuration	efo	2019-04-26
Gangrene	phenotype	skos:closeMatch	EFO:0008574	semapv:ManualMappingCuration	efo	2019-04-26
Gastric ulcer	disease	skos:closeMatch	EFO:0009454	semapv:ManualMappingCuration	efo	2019-04-26
Gastritis and duodenitis	disease	skos:closeMatch	EFO:0000217	semapv:ManualMappingCuration	efo	2019-04-26
Gastro oesophageal reflux disease	disease	skos:closeMatch	EFO:0003948	semapv:ManualMappingCuration	efo	2019-04-26
Gender identity disorders	disease	skos:closeMatch	EFO:0008587	semapv:ManualMappingCuration	efo	2019-04-26
General examination and investigation of persons without complaint or reported diagnosis	experimental process	skos:closeMatch	EFO:0009517	semapv:ManualMappingCuration	efo	2019-04-26
General pain for 3+ months	phenotype	skos:closeMatch	HP:0012532	semapv:ManualMappingCuration	efo	2019-04-26
Gestational [pregnancy-induced] hypertension without significant proteinuria	disease	skos:closeMatch	EFO:0000668	semapv:ManualMappingCuration	efo	2019-04-26
Gestational [pregnancy-induced] hypertension without significant proteinuria	phenotype	skos:closeMatch	HP:0000093	semapv:ManualMappingCuration	efo	2019-04-26
Gestational diabetes only	disease	skos:closeMatch	EFO:0004593	semapv:ManualMappingCuration	efo	2019-04-26
Gestational hypertension with significant proteinuria	disease	skos:closeMatch	EFO:0000668	semapv:ManualMappingCuration	efo	2019-04-26
Getting up in morning	quality	skos:closeMatch	EFO:0009817	semapv:ManualMappingCuration	efo	2019-04-26
Gingivitis and periodontal diseases	disease	skos:closeMatch	EFO:0000649	semapv:ManualMappingCuration	efo	2019-04-26
Glaucoma	disease	skos:closeMatch	EFO:0000516	semapv:ManualMappingCuration	efo	2019-04-26
Glomerular disorders in diseases classified elsewhere	disease	skos:closeMatch	EFO:1002049	semapv:ManualMappingCuration	efo	2019-04-26
Glycosuria	phenotype	skos:closeMatch	HP:0003076	semapv:ManualMappingCuration	efo	2019-04-26
Gonarthrosis	disease	skos:closeMatch	EFO:0004616	semapv:ManualMappingCuration	efo	2019-04-26
Gout	disease	skos:closeMatch	EFO:0004274	semapv:ManualMappingCuration	efo	2019-04-26
Granuloma inguinale	disease	skos:closeMatch	EFO:0007291	semapv:ManualMappingCuration	efo	2019-04-26
Granulomatous disorders of skin and subcutaneous tissue	disease	skos:closeMatch	EFO:1000705	semapv:ManualMappingCuration	efo	2019-04-26
Guilty feelings	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Gynecomastia	phenotype	skos:closeMatch	HP:0010313	semapv:ManualMappingCuration	efo	2019-04-26
HIV disease resulting in infectious and parasitic diseases	disease	skos:closeMatch	EFO:0000765	semapv:ManualMappingCuration	efo	2019-04-26
HIV disease resulting in malignant neoplasms	disease	skos:closeMatch	EFO:0009553	semapv:ManualMappingCuration	efo	2019-04-26
HIV disease resulting in other conditions	disease	skos:closeMatch	EFO:0009528	semapv:ManualMappingCuration	efo	2019-04-26
HIV disease resulting in other specified diseases	disease	skos:closeMatch	EFO:0009528	semapv:ManualMappingCuration	efo	2019-04-26
Habitual aborter	disease	skos:closeMatch	EFO:1000954	semapv:ManualMappingCuration	efo	2019-04-26
Had menopause	phenotype	skos:closeMatch	EFO:0003922	semapv:ManualMappingCuration	efo	2019-04-26
Haemorrhage from respiratory passages	phenotype	skos:closeMatch	MP:0001914	semapv:ManualMappingCuration	efo	2019-04-26
Haemorrhage in early pregnancy	phenotype	skos:closeMatch	MP:0001914	semapv:ManualMappingCuration	efo	2019-04-26
Haemorrhoids	disease	skos:closeMatch	EFO:0009552	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 2	disease	skos:closeMatch	EFO:0004191	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 2	disease	skos:closeMatch	EFO:0007825	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 3	disease	skos:closeMatch	EFO:0004191	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 3	disease	skos:closeMatch	EFO:0007825	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 4	disease	skos:closeMatch	EFO:0004191	semapv:ManualMappingCuration	efo	2019-04-26
Hair/balding pattern: Pattern 4	disease	skos:closeMatch	EFO:0007825	semapv:ManualMappingCuration	efo	2019-04-26
Hand grip strength (left)	measurement	skos:closeMatch	EFO:0006941	semapv:ManualMappingCuration	efo	2019-04-26
Hand grip strength (right)	measurement	skos:closeMatch	EFO:0006941	semapv:ManualMappingCuration	efo	2019-04-26
Handedness (chirality/laterality): Left-handed	phenotype	skos:closeMatch	EFO:0003889	semapv:ManualMappingCuration	efo	2019-04-26
Handedness (chirality/laterality): Use both right and left hands equally	phenotype	skos:closeMatch	EFO:0003889	semapv:ManualMappingCuration	efo	2019-04-26
Happiness	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Headache	phenotype	skos:closeMatch	HP:0002315	semapv:ManualMappingCuration	efo	2019-04-26
Headaches for 3+ months	disease	skos:closeMatch	EFO:0009550	semapv:ManualMappingCuration	efo	2019-04-26
Headaches for 3+ months	phenotype	skos:closeMatch	HP:0002315	semapv:ManualMappingCuration	efo	2019-04-26
Health satisfaction	measurement	skos:closeMatch	EFO:0009724	semapv:ManualMappingCuration	efo	2019-04-26
Hearing aid user	measurement	skos:closeMatch	EFO:0009720	semapv:ManualMappingCuration	efo	2019-04-26
Hearing difficulty/problems with background noise	disease	skos:closeMatch	EFO:0004238	semapv:ManualMappingCuration	efo	2019-04-26
Hearing difficulty/problems: I am completely deaf	disease	skos:closeMatch	EFO:0001063	semapv:ManualMappingCuration	efo	2019-04-26
Hearing difficulty/problems: Yes	disease	skos:closeMatch	EFO:0004238	semapv:ManualMappingCuration	efo	2019-04-26
Heart failure	disease	skos:closeMatch	EFO:0003144	semapv:ManualMappingCuration	efo	2019-04-26
Heartburn	disease	skos:closeMatch	EFO:0008533	semapv:ManualMappingCuration	efo	2019-04-26
Helicobacter pylori	organism	skos:closeMatch	NCBITaxon:210	semapv:ManualMappingCuration	efo	2019-04-26
Hemiplegia	disease	skos:closeMatch	EFO:0009453	semapv:ManualMappingCuration	efo	2019-04-26
Hepatic failure	phenotype	skos:closeMatch	HP:0001399	semapv:ManualMappingCuration	efo	2019-04-26
Hereditary and idiopathic neuropathy	disease	skos:closeMatch	EFO:0004149	semapv:ManualMappingCuration	efo	2019-04-26
Hereditary ataxia	disease	skos:closeMatch	EFO:0009671	semapv:ManualMappingCuration	efo	2019-04-26
Hereditary factor IX deficiency	disease	skos:closeMatch	ORPHA:98879	semapv:ManualMappingCuration	efo	2019-04-26
Hereditary factor VIII deficiency	disease	skos:closeMatch	ORPHA:98878	semapv:ManualMappingCuration	efo	2019-04-26
Hip circumference	measurement	skos:closeMatch	EFO:0005093	semapv:ManualMappingCuration	efo	2019-04-26
Hip pain for 3+ months	phenotype	skos:closeMatch	HP:0030838	semapv:ManualMappingCuration	efo	2019-04-26
Histoplasmosis	disease	skos:closeMatch	EFO:0007310	semapv:ManualMappingCuration	efo	2019-04-26
Hodgkin's disease	disease	skos:closeMatch	EFO:0000183	semapv:ManualMappingCuration	efo	2019-04-26
Hookworm diseases	disease	skos:closeMatch	EFO:0007314	semapv:ManualMappingCuration	efo	2019-04-26
Hordeolum and chalazion	disease	skos:closeMatch	EFO:0007315	semapv:ManualMappingCuration	efo	2019-04-26
Huntington s disease	disease	skos:closeMatch	ORPHA:399	semapv:ManualMappingCuration	efo	2019-04-26
Hydrocele and spermatocele	disease	skos:closeMatch	EFO:1001189	semapv:ManualMappingCuration	efo	2019-04-26
Hydrocele and spermatocele	disease	skos:closeMatch	EFO:1001859	semapv:ManualMappingCuration	efo	2019-04-26
Hydrocephalus	phenotype	skos:closeMatch	HP:0000238	semapv:ManualMappingCuration	efo	2019-04-26
Hyperaldosteronism	disease	skos:closeMatch	EFO:0009452	semapv:ManualMappingCuration	efo	2019-04-26
Hyperfunction of pituitary gland	disease	skos:closeMatch	EFO:1000973	semapv:ManualMappingCuration	efo	2019-04-26
Hyperhidrosis	disease	skos:closeMatch	EFO:1000712	semapv:ManualMappingCuration	efo	2019-04-26
Hyperparathyroidism and other disorders of parathyroid gland	disease	skos:closeMatch	EFO:0008506	semapv:ManualMappingCuration	efo	2019-04-26
Hyperplasia of prostate	disease	skos:closeMatch	EFO:0000284	semapv:ManualMappingCuration	efo	2019-04-26
Hypertensive renal disease	disease	skos:closeMatch	EFO:1002039	semapv:ManualMappingCuration	efo	2019-04-26
Hypertrichosis	disease	skos:closeMatch	ORPHA:79365	semapv:ManualMappingCuration	efo	2019-04-26
Hypertrophic disorders of skin	disease	skos:closeMatch	EFO:0000701	semapv:ManualMappingCuration	efo	2019-04-26
Hypofunction and other disorders of pituitary gland	disease	skos:closeMatch	EFO:0001380	semapv:ManualMappingCuration	efo	2019-04-26
Hypofunction and other disorders of pituitary gland	disease	skos:closeMatch	EFO:0009607	semapv:ManualMappingCuration	efo	2019-04-26
Hypoglycemic coma	phenotype	skos:closeMatch	HP:0001325	semapv:ManualMappingCuration	efo	2019-04-26
Hypoparathyroidism	disease	skos:closeMatch	EFO:0009451	semapv:ManualMappingCuration	efo	2019-04-26
Hypospadias	disease	skos:closeMatch	EFO:0004209	semapv:ManualMappingCuration	efo	2019-04-26
Hypotension	disease	skos:closeMatch	EFO:0005251	semapv:ManualMappingCuration	efo	2019-04-26
Hypothermia	phenotype	skos:closeMatch	HP:0002045	semapv:ManualMappingCuration	efo	2019-04-26
Immunodeficiency with predominantly antibody defects	disease	skos:closeMatch	ORPHA:331244	semapv:ManualMappingCuration	efo	2019-04-26
Impetigo	phenotype	skos:closeMatch	EFO:1000714	semapv:ManualMappingCuration	efo	2019-04-26
Infections of genitourinary tract in pregnancy	disease	skos:closeMatch	EFO:0003103	semapv:ManualMappingCuration	efo	2019-04-26
Infectious mononucleosis	disease	skos:closeMatch	EFO:0007326	semapv:ManualMappingCuration	efo	2019-04-26
Inflammatory disease of uterus except cervix	disease	skos:closeMatch	EFO:0009572	semapv:ManualMappingCuration	efo	2019-04-26
Inflammatory diseases of prostate	disease	skos:closeMatch	EFO:0003830	semapv:ManualMappingCuration	efo	2019-04-26
Inflammatory disorders of breast	disease	skos:closeMatch	EFO:1001034	semapv:ManualMappingCuration	efo	2019-04-26
Inflammatory polyneuropathy	disease	skos:closeMatch	EFO:0009538	semapv:ManualMappingCuration	efo	2019-04-26
Inguinal hernia	phenotype	skos:closeMatch	HP:0000023	semapv:ManualMappingCuration	efo	2019-04-26
Injury of blood vessels at hip and thigh level	disease	skos:closeMatch	EFO:0009508	semapv:ManualMappingCuration	efo	2019-04-26
Injury of blood vessels at wrist and hand level	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Injury of eye and orbit	disease	skos:closeMatch	EFO:0009485	semapv:ManualMappingCuration	efo	2019-04-26
Injury of heart	disease	skos:closeMatch	EFO:0009506	semapv:ManualMappingCuration	efo	2019-04-26
Injury of intra abdominal organs	disease	skos:closeMatch	EFO:0009502	semapv:ManualMappingCuration	efo	2019-04-26
Injury of muscle and tendon at forearm level	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Injury of muscle and tendon at hip and thigh level	disease	skos:closeMatch	EFO:0009508	semapv:ManualMappingCuration	efo	2019-04-26
Injury of muscle and tendon at lower leg level	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Injury of muscle and tendon at shoulder and upper arm level	disease	skos:closeMatch	EFO:1001178	semapv:ManualMappingCuration	efo	2019-04-26
Injury of muscle and tendon at wrist and hand level	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at forearm level	disease	skos:closeMatch	EFO:0004143	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at hip and thigh level	disease	skos:closeMatch	EFO:0009508	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at hip and thigh level	disease	skos:closeMatch	EFO:0009510	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at lower leg level	disease	skos:closeMatch	EFO:0009508	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at lower leg level	disease	skos:closeMatch	EFO:0009510	semapv:ManualMappingCuration	efo	2019-04-26
Injury of nerves at wrist and hand level	disease	skos:closeMatch	EFO:0004143	semapv:ManualMappingCuration	efo	2019-04-26
Injury of unspecified body region	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Injury_of_blood_vessels_at_abdomen_lower_back_and_pelvis_level	disease	skos:closeMatch	EFO:0009886	semapv:ManualMappingCuration	efo	2019-05-07
Injury_of_blood_vessels_at_neck_level	disease	skos:closeMatch	EFO:0009886	semapv:ManualMappingCuration	efo	2019-05-07
Injury_of_blood_vessels_at_shoulder_and_upper_arm_level	disease	skos:closeMatch	EFO:0009886	semapv:ManualMappingCuration	efo	2019-05-07
Injury_of_other_intrathoracic_organs	disease	skos:closeMatch	EFO:0009887	semapv:ManualMappingCuration	efo	2019-05-07
Insulin dependent diabetes mellitus	disease	skos:closeMatch	EFO:0001359	semapv:ManualMappingCuration	efo	2019-04-26
Internal derangement of knee	disease	skos:closeMatch	EFO:0009507	semapv:ManualMappingCuration	efo	2019-04-26
Intestinal malabsorption	disease	skos:closeMatch	EFO:0009554	semapv:ManualMappingCuration	efo	2019-04-26
Intracerebral haemorrhage	disease	skos:closeMatch	EFO:0005669	semapv:ManualMappingCuration	efo	2019-04-26
Intracranial injury	disease	skos:closeMatch	EFO:0009505	semapv:ManualMappingCuration	efo	2019-04-26
Intrauterine hypoxia	phenotype	skos:closeMatch	EFO:1001793	semapv:ManualMappingCuration	efo	2019-04-26
Iridocyclitis	phenotype	skos:closeMatch	HP:0001094	semapv:ManualMappingCuration	efo	2019-04-26
Iron deficiency anaemia	phenotype	skos:closeMatch	HP:0001891	semapv:ManualMappingCuration	efo	2019-04-26
Irritability	phenotype	skos:closeMatch	HP:0000737	semapv:ManualMappingCuration	efo	2019-04-26
Irritable bowel syndrome	disease	skos:closeMatch	EFO:0000555	semapv:ManualMappingCuration	efo	2019-04-26
Irritant contact dermatitis	disease	skos:closeMatch	EFO:1000718	semapv:ManualMappingCuration	efo	2019-04-26
Isolated proteinuria	phenotype	skos:closeMatch	HP:0000093	semapv:ManualMappingCuration	efo	2019-04-26
Juvenile arthritis	disease	skos:closeMatch	EFO:0002609	semapv:ManualMappingCuration	efo	2019-04-26
Juvenile osteochondrosis of hip and pelvis	disease	skos:closeMatch	ORPHA:2380	semapv:ManualMappingCuration	efo	2019-04-26
Keratitis	disease	skos:closeMatch	EFO:0009449	semapv:ManualMappingCuration	efo	2019-04-26
Knee pain for 3+ months	phenotype	skos:closeMatch	HP:0030839	semapv:ManualMappingCuration	efo	2019-04-26
Labour and delivery complicated by foetal stress [distress]	phenotype	skos:closeMatch	HP:0001787	semapv:ManualMappingCuration	efo	2019-04-26
Labour and delivery complicated by umbilical cord complications	phenotype	skos:closeMatch	HP:0001787	semapv:ManualMappingCuration	efo	2019-04-26
Lack of food	disease	skos:closeMatch	EFO:0008572	semapv:ManualMappingCuration	efo	2019-04-26
Lactose intolerance	disease	skos:closeMatch	EFO:1000062	semapv:ManualMappingCuration	efo	2019-04-26
Leg pain in calf/calves	phenotype	skos:closeMatch	HP:0012514	semapv:ManualMappingCuration	efo	2019-04-26
Leg pain on walking	phenotype	skos:closeMatch	HP:0012514	semapv:ManualMappingCuration	efo	2019-04-26
Leg pain when standing still or sitting	phenotype	skos:closeMatch	HP:0012514	semapv:ManualMappingCuration	efo	2019-04-26
Leiomyoma of uterus	disease	skos:closeMatch	EFO:0000731	semapv:ManualMappingCuration	efo	2019-04-26
Leishmaniasis	disease	skos:closeMatch	EFO:0005044	semapv:ManualMappingCuration	efo	2019-04-26
Length of longest manic/irritable episode	measurement	skos:closeMatch	EFO:0007705	semapv:ManualMappingCuration	efo	2019-04-26
Length of longest manic/irritable episode	measurement	skos:closeMatch	EFO:0009594	semapv:ManualMappingCuration	efo	2019-04-26
Length of menstrual cycle	measurement	skos:closeMatch	EFO:0007786	semapv:ManualMappingCuration	efo	2019-04-26
Leptospirosis	disease	skos:closeMatch	EFO:0007344	semapv:ManualMappingCuration	efo	2019-04-26
Lichen planus	disease	skos:closeMatch	EFO:1000726	semapv:ManualMappingCuration	efo	2019-04-26
Lichen simplex chronicus and prurigo	disease	skos:closeMatch	EFO:1000724	semapv:ManualMappingCuration	efo	2019-04-26
Listeriosis	disease	skos:closeMatch	EFO:0007347	semapv:ManualMappingCuration	efo	2019-04-26
Localized adiposity	disease	skos:closeMatch	ORPHA:77243	semapv:ManualMappingCuration	efo	2019-04-26
Long labour	disease	skos:closeMatch	EFO:0009682	semapv:ManualMappingCuration	efo	2019-04-26
Longest period of depression	measurement	skos:closeMatch	EFO:0007704	semapv:ManualMappingCuration	efo	2019-04-26
Longest period of unenthusiasm / disinterest	measurement	skos:closeMatch	EFO:0007803	semapv:ManualMappingCuration	efo	2019-04-26
Lymphadenopathy	phenotype	skos:closeMatch	HP:0002716	semapv:ManualMappingCuration	efo	2019-04-26
Lymphoid leukaemia	disease	skos:closeMatch	EFO:0004289	semapv:ManualMappingCuration	efo	2019-04-26
Malaise and fatigue	phenotype	skos:closeMatch	EFO:0009641	semapv:ManualMappingCuration	efo	2019-04-26
Malaise and fatigue	phenotype	skos:closeMatch	HP:0012378	semapv:ManualMappingCuration	efo	2019-04-26
Male infertility	disease	skos:closeMatch	EFO:0004248	semapv:ManualMappingCuration	efo	2019-04-26
Malignant melanoma of skin	disease	skos:closeMatch	EFO:0000389	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of anus and anal canal	disease	skos:closeMatch	EFO:0003835	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of bladder	disease	skos:closeMatch	EFO:0000292	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of brain	disease	skos:closeMatch	EFO:0003833	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of breast	disease	skos:closeMatch	EFO:0003869	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of bronchus and lung	disease	skos:closeMatch	EFO:0001071	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of cervix uteri	disease	skos:closeMatch	EFO:0001061	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of colon	disease	skos:closeMatch	EFO:1001950	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of corpus uteri	disease	skos:closeMatch	EFO:0007532	semapv:ManualMappingCuration	efo	2019-04-26
Malignant neoplasm of eye and adnexa	disease	skos:closeMatch	EFO:0003824	semapv:ManualMappingCuration	efo	2019-04-26
